t, ur1, ur2, ur3
12.060086, -23.424160, 18.196650, 3.960833
12.080087, -26.500309, 17.679670, 8.020371
12.100087, -31.607998, 11.548717, 11.583772
12.120088, -29.050392, 13.591509, 12.078290
12.140088, -29.563042, 10.518822, 12.056164
12.160089, -31.620737, 11.530142, 18.169607
12.180089, -34.700638, 8.959486, 16.106869
12.200089, -31.648523, 7.408661, 14.553570
12.220090, -31.168774, 7.375638, 15.542419
12.240090, -29.166862, 8.359060, 15.509995
12.260091, -28.702105, 7.291747, 14.457185
12.280091, -28.748156, 7.758524, 13.920498
12.300092, -25.726126, 9.756052, 8.784059
12.320092, -23.723680, 9.714284, 9.782506
12.340093, -23.765028, 13.253283, 4.651304
12.360093, -17.670565, 17.816212, 0.548843
12.380094, -17.702990, 5.519943, 8.719076
12.400094, -16.196774, 16.234255, -0.989864
12.420094, -11.614397, 15.207954, 3.613707
12.440095, -9.075578, 19.795923, -2.507487
12.460095, -7.547091, 16.729685, -15.769551
12.480096, -9.099725, 21.813498, -5.535466
12.500096, -5.038499, 35.065826, -21.888926
12.520097, 5.171495, 13.571542, -16.760986
12.540097, -5.077515, 38.580730, -25.442293
12.560098, 5.631282, 22.212873, -21.350620
12.580098, 0.016092, 45.211575, -26.442984
12.600099, -2.501023, 44.734299, -18.222605
12.620099, -0.386258, 39.664913, -21.732307
12.640100, -0.815862, 44.318573, -23.705845
12.660100, -0.240848, 45.899597, -30.801628
12.680100, 0.823525, 44.908520, -25.649698
12.700101, -4.251206, 50.055679, -26.120979
12.720101, -6.747525, 49.604614, -20.957220
12.740102, -7.182343, 48.655640, -20.391016
12.760102, -10.170973, 46.682629, -20.847586
12.780103, -13.682618, 51.850029, -14.673637
12.800103, -27.424154, 49.853802, -11.576881
12.820104, -21.224474, 40.705692, -4.387952
12.840104, -21.663198, 32.085526, -13.054169
12.860105, -24.683142, 40.847641, -17.637255
12.880105, -24.679302, 30.670242, -4.885867
12.900105, -27.747007, 18.426483, -2.861929
12.920106, -36.423058, 36.851044, -4.412942
12.940106, -35.395721, 26.129967, 1.691463
12.960107, -43.051975, 20.502693, 13.933186
12.980107, -46.612801, 26.127127, 13.912058
13.000108, -44.038460, 4.166044, 7.252579
13.020108, -38.943165, 17.954668, -1.989694
13.040109, -41.573612, 2.569546, 22.456676
13.060109, -37.557350, -2.586491, 32.098320
13.080110, -38.606354, -3.099674, 35.644371
13.100110, -39.124374, 1.517057, 33.587204
13.120111, -40.670994, -0.026788, 32.042881
13.140111, -45.295715, -1.597498, 31.002539
13.160111, -45.337372, -5.746520, 29.943748
13.180112, -38.750675, -5.306130, 27.845036
13.200112, -38.826424, -4.871689, 27.782494
13.220113, -36.864483, -6.994265, 25.166624
13.240113, -34.392231, -2.983530, 24.084646
13.260114, -36.512932, -5.100413, 19.942572
13.280114, -31.469250, -5.677691, 19.891127
13.300115, -28.464273, -2.157325, 19.839705
13.320115, -27.493258, 2.394092, 15.205324
13.340116, -24.466633, 14.100716, 9.561594
13.360116, -17.355835, 11.494262, 2.905888
13.380116, -13.826447, 20.120354, -4.249851
13.400117, -22.567909, 17.514204, -0.665390
13.420117, -2.169158, 14.402374, -1.680771
13.440118, -15.999623, -0.442884, -8.828211
13.460118, -8.880481, 33.277554, -11.895283
13.480119, 15.620708, 16.916975, -4.753469
13.500119, -5.832828, 62.924030, -9.297340
13.520120, 12.112170, 57.857197, -27.070452
13.540120, 6.565635, 15.460789, -45.341675
13.560121, -3.158108, 54.775772, -30.491735
13.580121, 2.942336, 45.541176, -31.540974
13.600121, -5.701909, 60.393051, -37.621220
13.620122, -8.180518, 61.476700, -33.984737
13.640122, -24.445282, 62.541637, -9.915549
13.660123, -27.907701, 62.097767, -15.476089
13.680123, -55.347786, 51.988205, -24.597187
13.700124, -47.534607, 46.479694, -17.392477
13.720124, -25.442717, 76.732239, -7.155785
13.740125, -33.525795, 59.976696, -5.062836
13.760125, -39.063232, 35.045620, -1.904050
13.780126, -24.195480, 30.540390, -1.864457
13.800126, -40.021530, 7.119098, -3.389926
13.820127, -44.626457, 36.833267, -17.710781
13.840127, -32.902557, 36.847137, 7.276482
13.860127, -43.126965, 17.927792, 5.211841
13.880128, -33.386379, 29.182276, 2.669848
13.900128, -40.539097, 23.045345, 16.960476
13.920129, -37.979095, 12.829220, 8.282320
13.940129, -53.308208, 13.347708, 21.564491
13.960130, -73.249916, 11.809045, 6.199381
13.980130, -45.665886, 33.746342, 33.216881
14.000131, -55.381817, 7.637763, 31.631550
14.020131, -54.343620, 15.309727, 33.190536
14.040132, -60.480370, 8.161843, 36.757996
14.060132, -58.451183, 5.609841, 33.681637
14.080132, -60.524113, 5.077960, 35.185230
14.100133, -56.993206, 1.970807, 34.631275
14.120133, -57.050087, 1.410152, 32.030075
14.140134, -54.565109, 1.860617, 31.976036
14.160134, -51.577435, 3.835763, 32.426968
14.180135, -49.608479, 2.233561, 27.264473
14.200135, -47.129791, 1.644032, 30.788662
14.220136, -44.129978, 2.088927, 25.634579
14.240136, -44.192051, 7.652395, 22.018713
14.260137, -41.693493, 7.598221, 22.494896
14.280137, -37.651196, 7.548664, 14.289291
14.300138, -35.653381, 9.034263, 16.818979
14.320138, -31.100811, 11.031701, 10.661210
14.340138, -32.161324, 11.506069, 6.048207
14.360139, -31.698505, 17.598383, 11.652422
14.380139, -27.636360, 23.698650, 0.915207
14.400140, -21.002415, 10.905333, 5.529164
14.420140, -18.972563, 21.631557, 1.450650
14.440141, -18.978266, 20.108835, -0.060815
14.460141, -14.890409, 27.271748, 0.479511
14.480142, -8.233250, 24.213514, -13.281022
14.500142, -15.886859, 39.545113, -19.883575
14.520143, -11.290833, 35.946953, -27.020605
14.540143, -6.703930, 25.179249, -4.530782
14.560143, -10.772989, 44.108116, -15.740500
14.580144, -9.677979, 40.616436, -14.640607
14.600144, -13.177739, 46.816242, -20.185411
14.620145, -15.145173, 54.019962, -19.607113
14.640145, -12.006960, 37.191414, -21.595041
14.660146, -19.606018, 51.545269, -14.902984
14.680146, -18.517733, 57.748440, -12.816093
14.700147, -21.486288, 44.045834, -12.740814
14.720147, -29.566750, 56.912270, -7.561397
14.740148, -31.530409, 54.944256, -8.540703
14.760148, -45.247398, 50.911236, -9.003063
14.780149, -23.724821, 34.089497, -6.938601
14.800149, -35.961071, 24.937305, -3.366179
14.820149, -29.309505, 44.420811, -12.055732
14.840150, -36.970928, 24.540842, 6.841951
14.860150, -54.844883, 25.093281, 3.263194
14.880151, -37.438725, 27.167093, 1.199441
14.900151, -54.288246, 13.376448, 14.953472
14.920152, -25.670582, 28.201138, 17.474924
14.940152, -45.587254, 6.765107, 29.730291
14.960153, -52.214306, 10.380439, 12.897164
14.980153, -53.753246, -1.892454, 18.485064
15.000154, -57.378777, 3.165665, 28.629465
15.020154, -58.957932, 1.061931, 29.059513
15.040154, -63.081985, 6.630149, 40.237423
15.060155, -59.538139, 3.509558, 35.582764
15.080155, -61.106586, 4.989542, 37.072617
15.100156, -61.155567, 4.925359, 36.004665
15.120156, -61.223099, 6.387687, 31.866467
15.140157, -54.659985, 5.797316, 32.834312
15.160157, -52.710327, 8.267468, 30.732779
15.180158, -51.777706, 15.859513, 22.512827
15.200158, -46.239628, 18.849037, 19.406706
15.220159, -41.202568, 7.021121, 20.904972
15.240159, -38.714115, 15.143861, 15.772349
15.260159, -33.155952, 19.196636, 11.662010
15.280160, -32.697186, 27.332291, 0.411755
15.300160, -19.462532, 37.509007, 13.185048
15.320161, -18.977333, 11.928570, 0.954356
15.340161, -19.999994, 25.221018, 6.115452
15.360162, -13.883438, 29.821436, -11.745456
15.380162, -5.198580, 20.111830, -11.711123
15.400163, -13.396987, 42.575176, -26.007898
15.420163, -5.236042, 35.395973, -8.625541
15.440164, -9.828894, 52.242970, -23.932838
15.460164, -11.819664, 36.434258, -15.694893
15.480165, -15.848576, 44.134480, -20.247707
15.500165, -10.165041, 43.667725, -37.073303
15.520165, -18.303204, 47.262974, -20.198660
15.540166, -15.717035, 61.588978, -7.418487
15.560166, -23.282471, 50.430199, -10.409736
15.580167, -48.177731, 61.286320, -8.253115
15.600167, -34.763153, 32.255512, -7.678134
15.620168, -51.529297, 50.721951, -7.654365
15.640168, -52.497761, 88.582008, -6.644199
15.660169, -29.436008, 51.309658, -1.507005
15.680169, -43.685402, 44.712749, -7.060375
15.700170, -39.075527, 34.564354, -8.050822
15.720170, -38.584492, 40.241272, -0.907267
15.740170, -37.068378, 16.273729, 0.620787
15.760171, -38.098362, 8.647973, 10.829739
15.780171, -39.643772, 25.542236, 3.129479
15.800172, -46.798622, 35.266178, 6.677232
15.820172, -60.075848, 17.872532, 14.833850
15.840173, -67.207451, 6.092775, 6.628030
15.860173, -66.697952, 8.613640, 13.193652
15.880174, -46.814823, 14.690481, 24.321028
15.900174, -48.902023, 5.456885, 37.536064
15.920175, -49.434574, 8.528396, 34.461185
15.940175, -50.468243, 1.900631, 37.022015
15.960176, -47.938332, 3.931682, 34.460320
15.980176, -43.878662, 0.838999, 33.426857
16.000175, -46.475128, -0.726950, 30.860723
16.020176, -44.484344, -0.773822, 28.793924
16.040176, -35.863560, -4.419848, 24.670025
16.060177, -35.936909, 2.663874, 21.564610
16.080177, -32.943050, -2.002482, 23.062807
16.100178, -31.465675, 5.608517, 17.924747
16.120178, -28.438019, 4.548671, 17.905329
16.140179, -28.972574, 18.313061, 8.190735
16.160179, -24.906799, -2.670242, 8.190313
16.180180, -18.808641, 8.537812, 7.158376
16.200180, -19.864859, 13.115173, 7.146236
16.220181, -13.236130, 17.705578, -2.546392
16.240181, -3.532494, 4.404614, 9.231816
16.260181, -11.204324, 32.506458, -7.085181
16.280182, -5.058406, 2.368414, -12.651623
16.300182, -11.205079, 34.019394, -13.147041
16.320183, 5.641047, 20.698362, -5.996783
16.340183, -14.269566, 55.954311, -11.574079
16.360184, -23.917984, 36.062870, -36.531158
16.380184, -19.772779, 57.020626, -38.018467
16.400185, -15.171560, 66.681854, -27.314919
16.420185, -13.626884, 77.370590, -29.346323
16.440186, -20.729570, 68.697586, -37.967133
16.460186, -19.135645, 69.782181, -28.184622
16.480186, -20.103933, 66.788376, -24.556040
16.500187, -19.526655, 60.228245, -22.964869
16.520187, -19.967667, 59.806496, -20.870111
16.540188, -27.050056, 52.750221, -9.579254
16.560188, -25.936790, 44.184917, -6.969183
16.580189, -41.169373, 53.510616, -9.476099
16.600189, -55.906471, 38.782017, -5.873928
16.620190, -54.811218, 14.309248, -2.812615
16.640190, -29.199139, 49.629269, -18.155787
16.660191, -40.424492, 24.629993, 9.426200
16.680191, -35.324684, 4.219486, 11.466095
16.700191, -43.496403, -13.608953, 16.562963
16.720192, -38.397270, 29.370497, -6.987115
16.740192, -50.690449, 3.298581, 25.150511
16.760193, -59.394325, 0.702448, 18.969107
16.780193, -44.065247, 9.865336, 27.598637
16.800194, -68.095078, 3.698756, 45.428257
16.820194, -81.885590, 0.102266, 41.314938
16.840195, -63.475414, 10.302385, 70.905891
16.860195, -78.277542, 9.781223, 58.615353
16.880196, -71.595703, 8.780645, 49.456947
16.900196, -67.528564, 0.573127, 40.756065
16.920197, -65.066345, -1.041170, 42.751137
16.940197, -62.639832, -0.112787, 34.503685
16.960197, -61.249153, 6.421443, 32.890968
16.980198, -58.842030, 7.823217, 29.226280
17.000198, -44.655945, 3.604486, 30.171280
17.020199, -44.761986, 11.165838, 26.534332
17.040199, -41.269592, 28.470779, 7.082319
17.060200, -23.457466, 2.337210, 19.322748
17.080200, -31.717260, 45.192043, -2.162307
17.100201, -16.976454, -3.407378, -8.814517
17.120201, -0.196143, 12.348742, 1.361699
17.140202, -19.199711, 4.629539, -7.372207
17.160202, -13.124290, 33.741821, -13.002677
17.180202, -11.620071, 30.123516, -32.445824
17.200203, -12.146705, 74.531570, 7.408080
17.220203, -13.132613, 27.494930, -4.302050
17.240204, -19.659941, 65.370232, -30.758722
17.260204, -10.915294, 18.879692, -34.286900
17.280205, -18.081985, 64.332817, -28.158915
17.300205, -6.342061, 57.178516, -16.921444
17.320206, -10.871439, 56.226433, -19.386948
17.340206, -22.525009, 82.893867, -24.386189
17.360207, -18.338602, 75.796204, -25.827333
17.380207, -32.018154, 53.886513, -26.235453
17.400208, -40.078762, 90.277557, -15.418164
17.420208, -45.080597, 53.576672, -10.252096
17.440208, -59.774055, 70.528862, -14.269156
17.460209, -66.312645, 34.855137, -7.089959
17.480209, -45.775829, 62.559765, -14.746365
17.500210, -54.411575, 61.115734, -6.574224
17.520210, -54.398571, 55.026527, -4.535294
17.540211, -44.164364, 51.993999, -2.494444
17.560211, -53.351109, 45.397949, 0.069786
17.580212, -55.899193, 39.315754, 7.745434
17.600212, -53.337082, 37.818798, 9.273976
17.620213, -54.347591, 38.865532, 12.332204
17.640213, -55.365768, 32.234222, 15.905835
17.660213, -59.449455, 33.263031, 18.456589
17.680214, -58.932919, 30.710678, 18.957966
17.700214, -57.915176, 31.216871, 21.497889
17.720215, -60.484653, 26.607841, 21.996002
17.740215, -54.885342, 26.589510, 20.958250
17.760216, -56.452015, 26.048517, 19.914690
17.780216, -54.448261, 23.457150, 18.867283
17.800217, -57.051708, 22.384865, 17.812159
17.820217, -55.065487, 23.344742, 17.768749
17.840218, -52.058903, 27.876560, 14.654572
17.860218, -49.056870, 24.232733, 15.121804
17.880219, -46.561481, 28.252701, 12.526491
17.900219, -46.109638, 26.154497, 13.000992
17.920219, -49.739376, 30.194994, 8.884283
17.940220, -44.666042, 30.151541, 9.877516
17.960220, -45.203571, 28.586895, 8.323207
17.980221, -39.601841, 28.571360, 7.285655
18.000221, -37.066284, 31.118446, 7.274980
18.020222, -36.572388, 30.087889, 5.738270
18.040222, -37.090965, 32.634228, 4.724253
18.060223, -36.583641, 31.093988, 7.795331
18.080223, -37.598801, 30.586981, 1.160865
18.100224, -34.525723, 32.125725, 2.187964
18.120224, -34.012451, 32.127480, 1.170874
18.140224, -34.004238, 31.626858, 1.695265
18.160225, -31.440264, 31.637688, 1.198727
18.180225, -33.981293, 35.228970, 0.192966
18.200226, -31.413698, 34.215118, 2.248308
18.220226, -31.905855, 35.245392, 0.728165
18.240227, -31.884283, 35.260883, -2.830119
18.260227, -28.801464, 35.269470, -3.837144
18.280228, -32.369457, 37.326992, -7.405015
18.300228, -29.305326, 39.885979, -5.354657
18.320229, -26.230543, 35.292286, -3.812709
18.340229, -26.213985, 36.334404, -5.321921
18.360229, -25.690638, 35.331924, -6.324630
18.380230, -23.636816, 36.366852, -7.843740
18.400230, -23.119949, 36.373974, -7.322323
18.420231, -25.667469, 36.889423, -8.336163
18.440231, -24.122126, 38.427814, -11.903790
18.460232, -26.156105, 38.944836, -7.808386
18.480232, -24.100641, 35.372913, -7.292340
18.500233, -24.082466, 36.921181, -7.793006
18.520233, -24.068417, 37.957733, -5.228088
18.540234, -24.057499, 35.920246, -4.708557
18.560234, -27.620676, 36.951252, -6.228999
18.580235, -23.521900, 37.980106, -4.692201
18.600235, -27.092712, 32.362553, -5.714573
18.620235, -26.577520, 32.373249, -5.713729
18.640236, -24.540167, 32.889427, -4.706249
18.660236, -24.543539, 29.315237, -3.181779
18.680237, -23.523542, 26.254967, -2.677073
18.700237, -23.016417, 27.277555, -2.688570
18.720238, -24.045137, 24.721609, -1.166840
18.740238, -23.028824, 25.225716, -0.156253
18.760239, -26.608013, 21.646713, -2.719330
18.780239, -25.081512, 19.596071, 3.909300
18.800240, -26.112940, 18.051439, 6.952415
18.820240, -27.132061, 19.083221, 5.922918
18.840240, -30.192408, 14.490520, 10.513462
18.860241, -28.653679, 15.516153, 9.480603
18.880241, -29.674786, 10.917310, 10.489803
18.900242, -28.655609, 10.911828, 10.474357
18.920242, -31.734987, 10.393163, 12.497396
18.940243, -32.263683, 7.822308, 14.008095
18.960243, -29.720703, 7.293367, 16.029482
18.980244, -29.225475, 7.281516, 13.456096
19.000244, -28.734152, 5.216820, 11.906713
19.020245, -29.272657, 5.704813, 12.396283
19.040245, -26.236202, 5.168726, 12.372869
19.060246, -23.194607, 3.612942, 12.357645
19.080246, -25.773264, 5.643116, 8.772584
19.100246, -22.725855, 4.606662, 10.810771
19.120247, -20.700386, 7.143806, 6.203627
19.140247, -16.112106, 5.600105, 6.210129
19.160248, -15.614303, 15.808691, 1.109509
19.180248, -12.054609, 18.347349, 0.098889
19.200249, -18.196165, 13.725142, 2.678865
19.220249, -7.466818, 14.729659, -2.919868
19.240250, -11.553388, 21.881298, -5.452840
19.260250, -9.515546, 31.076101, -17.182312
19.280251, -7.483418, 35.139816, -14.094710
19.300251, -5.447551, 29.486599, -16.626228
19.320251, -5.948085, 41.748798, -21.186077
19.340252, -5.934769, 43.806656, -25.746727
19.360252, -3.355280, 42.289280, -28.769911
19.380253, -2.311691, 42.812004, -22.605551
19.400253, -2.799774, 43.344494, -25.132896
19.420254, -3.267905, 40.323635, -24.068180
19.440254, -2.199326, 39.865475, -24.545099
19.460255, -3.173939, 38.395123, -18.892391
19.480255, -4.142525, 35.907776, -17.835264
19.500256, -3.562040, 40.068409, -15.238775
19.520256, -6.048805, 41.154316, -8.556593
19.540257, -19.772364, 40.705780, -4.416981
19.560257, 3.306965, 25.954729, -4.879320
19.580257, -13.991601, 16.318937, 5.386281
19.600258, -20.065012, -8.620699, -17.054562
19.620258, -19.524710, -15.694644, -4.791301
19.640259, -32.825989, -9.523227, -4.848249
19.660259, -26.693987, 30.355888, 3.778108
19.680260, -23.100981, 0.186867, 5.263596
19.700260, -52.196331, 10.381660, 10.361663
19.720261, -65.988800, 7.785238, 24.610718
19.740261, -82.333458, 7.731108, 17.375166
19.760262, -78.753418, 12.776888, 46.908791
19.780262, -72.122101, 0.449288, 16.656317
19.800262, -54.790554, 9.092069, 40.081158
19.820263, -56.440895, -2.224000, 49.180443
19.840263, -50.909653, -5.309149, 46.094620
19.860264, -48.438599, -6.862326, 41.476471
19.880264, -46.492661, -10.997011, 39.913845
19.900265, -32.803677, -12.094353, 25.047735
19.920265, -32.929401, -6.066082, 22.941721
19.940266, -37.151176, -0.050705, 22.365463
19.960266, -15.788498, -6.273589, 14.651261
19.980267, -25.064461, -3.295812, 0.312063
20.000267, -16.983868, -15.141699, 14.065072
20.020267, -10.949094, 12.367162, 12.983755
20.040268, 1.778659, 7.727527, -9.502984
20.060268, 0.730720, -0.479725, -10.997859
20.080269, 2.202603, 23.994888, -14.572621
20.100269, 9.322811, -1.081526, -15.584119
20.120270, 5.734266, 31.611662, -15.553692
20.140270, 27.210978, 7.088973, -41.581238
20.160271, 0.123614, 36.208641, -35.924278
20.180271, 10.835951, 18.287346, -29.283842
20.200272, 5.240036, 44.847340, -14.964718
20.220272, 19.110188, 38.253136, -28.704369
20.240273, 7.479393, 64.410164, -42.894062
20.260273, -23.089670, 82.858337, -30.022429
20.280273, -17.386372, 21.531199, -23.816723
20.300274, -17.770746, 77.824028, -32.947075
20.320274, -10.494486, 73.855240, -29.310104
20.340275, -49.726147, 76.497383, -11.343712
20.360275, -52.154133, 86.806480, -12.287630
20.380276, -62.214157, 75.188400, -9.663389
20.400276, -58.488892, 70.697662, -7.559155
20.420277, -65.541687, 72.821693, -13.167022
20.440277, -49.642818, 67.286217, -4.993460
20.460278, -54.213345, 68.399689, 0.643136
20.480278, -52.657383, 61.331142, 2.726330
20.500278, -53.667625, 56.791290, 8.377640
20.520279, -53.656353, 53.793915, 7.388913
20.540279, -52.620853, 49.763340, 8.952831
20.560280, -52.614349, 48.782536, 6.420604
20.580280, -54.662987, 45.727074, 7.966280
20.600281, -49.567871, 49.797626, 9.492869
20.620281, -50.097855, 41.080051, 7.955161
20.640282, -51.652611, 44.633469, 5.909939
20.660282, -47.089031, 40.515160, 5.890764
20.680283, -44.061031, 46.617310, 5.870746
20.700283, -46.648041, 43.526871, 4.326557
20.720284, -45.144424, 44.004456, 5.336501
20.740284, -45.173450, 46.002945, 2.756779
20.760284, -47.759144, 40.847130, 2.220981
20.780285, -44.729080, 39.782997, 1.166484
20.800285, -47.318798, 39.750149, 2.659683
20.820286, -49.399197, 40.235039, 2.618204
20.840286, -47.385578, 35.608341, 4.106044
20.860287, -46.899914, 36.599125, 3.545678
20.880287, -48.462990, 36.564484, 9.114828
20.900288, -53.093304, 33.469215, 11.108827
20.920288, -44.939514, 23.225496, 7.487436
20.940289, -55.192234, 26.266996, 15.095394
20.960289, -53.699589, 22.661091, 10.942332
20.980289, -52.199142, 23.643648, 17.007977
21.000290, -53.260284, 21.560802, 18.987778
21.020290, -55.844501, 21.535370, 21.494856
21.040291, -52.294331, 17.935589, 21.449070
21.060291, -55.386379, 18.421741, 22.429447
21.080292, -61.547676, 17.371294, 23.413315
21.100292, -49.820869, 17.337072, 21.840967
21.120293, -49.851452, 20.367920, 18.741699
21.140293, -46.833839, 24.926548, 18.211760
21.160294, -53.524986, 23.349653, 10.530491
21.180294, -42.335087, 29.934689, 6.429273
21.200294, -34.734653, 8.911311, 9.467561
21.220295, -41.949738, 39.532928, 1.795209
21.240295, -28.212749, 34.395958, 7.926989
21.260296, -25.687635, 32.832664, -12.480394
21.280296, -11.909880, 52.744305, 4.430525
21.300297, 3.901546, 40.452518, -15.462811
21.320297, 8.486452, 45.554668, -18.453148
21.340298, 2.329793, 50.150318, -13.778071
21.360298, -12.988068, 63.466022, -40.249767
21.380299, -17.535379, 87.514992, -24.829573
21.400299, 13.196040, 47.650341, -22.209593
21.420300, -13.784722, 80.399681, -46.639473
21.440300, -17.787258, 80.484200, -41.957626
21.460300, -33.539570, 58.064548, -43.437500
21.480301, -30.899517, 96.947151, -19.907972
21.500301, -70.159340, 75.008278, -25.012609
21.520302, -58.757320, 55.194447, -43.843491
21.540302, -53.011520, 92.608574, -10.609282
21.560303, -61.089230, 49.257332, -10.089730
21.580303, -61.498348, 53.446522, -8.015114
21.600304, -57.349972, 52.013130, -7.005847
21.620304, -74.185333, 51.080574, -14.187530
21.640305, -45.055828, 66.974976, -12.193486
21.660305, -54.785938, 42.447136, 2.575748
21.680305, -57.877422, 37.340412, 12.786242
21.700306, -60.451519, 29.696297, 8.674505
21.720306, -64.559418, 29.718401, 12.727141
21.740307, -53.352840, 26.637648, 20.842579
21.760307, -57.982777, 24.059929, 23.355183
21.780308, -54.944931, 23.526993, 22.310644
21.800308, -54.471409, 24.509460, 20.751764
21.820309, -55.033150, 25.477188, 19.700924
21.840309, -55.092361, 30.518774, 17.108158
21.860310, -48.513123, 30.433418, 12.980486
21.880310, -45.522442, 35.447727, 9.874919
21.900311, -50.717827, 29.215656, 17.506779
21.920311, -46.700989, 35.272999, 6.748391
21.940311, -44.709850, 37.775105, 2.126932
21.960312, -38.122124, 41.811275, 5.168371
21.980312, -35.091660, 33.094681, 4.654122
22.000313, -35.113098, 46.882645, -3.510152
22.020313, -34.113987, 39.199776, -2.485360
22.040314, -25.450300, 40.702148, -8.613268
22.060314, -26.495974, 44.769299, -10.145583
22.080315, -27.531563, 52.936321, -15.241299
22.100315, -25.997128, 52.427841, -12.148937
22.120316, -19.341888, 52.425755, -20.803347
22.140316, -20.858713, 50.373959, -21.796780
22.160316, -24.948767, 58.539398, -20.250216
22.180317, -23.909439, 66.219864, -24.827265
22.200317, -23.861813, 67.791214, -26.314550
22.220318, -25.856623, 58.109467, -22.181053
22.240318, -31.433584, 69.883293, -22.150137
22.260319, -31.379211, 70.434761, -10.368123
22.280319, -45.602604, 62.332062, -16.949038
22.300320, -31.192875, 84.392548, -12.293889
22.320320, -39.292446, 62.988991, -9.700785
22.340321, -37.689243, 57.433044, -17.299953
22.360321, -38.671955, 56.987595, -19.327808
22.380322, -41.219288, 53.457863, -12.180525
22.400322, -41.730007, 48.892487, -8.620510
22.420322, -38.148098, 47.375290, -12.731826
22.440323, -35.601612, 42.262909, -6.632925
22.460323, -38.171379, 40.727596, -4.104980
22.480324, -40.224224, 35.117485, -5.146327
22.500324, -40.745564, 34.099529, -1.596754
22.520325, -43.315765, 33.071037, -1.118193
22.540325, -42.816719, 34.076004, 10.600549
22.560326, -45.885353, 31.505720, 5.465629
22.580326, -39.243088, 30.984041, 12.091074
22.600327, -44.363682, 23.814425, 11.559559
22.620327, -47.446987, 24.832619, 11.034347
22.640327, -41.856220, 21.233555, 15.597081
22.660328, -44.441891, 21.205748, 14.540964
22.680328, -41.917053, 21.690968, 16.045549
22.700329, -41.950275, 20.632885, 13.973407
22.720329, -42.499146, 20.080420, 10.884008
22.740330, -39.989899, 21.053701, 13.404874
22.760330, -39.016308, 18.962046, 12.861485
22.780331, -35.987377, 20.969299, 11.822401
22.800331, -36.528046, 22.990181, 6.695327
22.820332, -29.910769, 18.876268, 7.195927
22.840332, -30.961702, 30.093172, 1.052695
22.860332, -24.854935, 25.469183, 3.092179
22.880333, -26.410530, 28.515121, -2.520448
22.900333, -17.742582, 32.584358, -3.531968
22.920334, -15.207181, 32.563606, -7.095745
22.940334, -14.708668, 39.200111, -9.102461
22.960335, -16.754099, 27.446165, -11.619531
22.980335, -10.112776, 40.212536, -22.832634
23.000336, -8.595829, 39.165176, -33.557178
23.020336, -15.785480, 64.663567, -23.342421
23.040337, -13.241745, 54.403027, -39.168427
23.060337, -10.152080, 44.685032, -18.180882
23.080338, -14.206070, 59.539200, -27.856665
23.100338, -11.594024, 58.068344, -25.251764
23.120338, -15.112793, 58.620869, -19.585896
23.140339, -16.568586, 59.197727, -22.591547
23.160339, -18.005680, 61.335342, -15.365499
23.180340, -26.593788, 62.453236, -10.185072
23.200340, -38.244682, 67.648796, -12.669462
23.220341, -31.503712, 60.045341, -14.663406
23.240341, -33.475128, 50.894192, -13.102927
23.260342, -32.418179, 55.543747, -14.623702
23.280342, -33.421864, 46.397659, -8.487750
23.300343, -26.258446, 39.293716, -8.490901
23.320343, -31.880205, 31.674122, -6.458374
23.340343, -27.801781, 31.191393, -8.524569
23.360344, -32.924038, 24.049919, 1.665408
23.380344, -32.937046, 20.987713, 2.146811
23.400345, -38.558949, 22.524994, 8.760060
23.420345, -41.620152, 11.789737, 19.462561
23.440346, -40.069424, 3.102836, 10.750975
23.460346, -41.606033, 22.012238, 16.329578
23.480347, -46.231422, 20.450960, 19.859362
23.500347, -43.175392, 7.642402, 21.371231
23.520348, -47.794388, 14.759613, 23.894554
23.540348, -52.936974, 13.697726, 22.835741
23.560349, -48.376900, 13.135406, 22.283480
23.580349, -43.828259, 13.075484, 20.189960
23.600349, -46.962742, 13.014142, 20.655157
23.620350, -44.994621, 13.460191, 21.116140
23.640350, -42.514282, 11.350398, 16.980080
23.660351, -42.582550, 13.330359, 16.422443
23.680351, -42.137276, 13.778916, 15.351290
23.700352, -33.504440, 12.704567, 13.775353
23.720352, -32.022549, 17.771914, 11.186466
23.740353, -28.999584, 18.253160, 4.524824
23.760353, -31.599102, 24.345808, -0.597700
23.780354, -23.471226, 13.571719, -0.614656
23.800354, -17.901886, 25.784691, 2.939134
23.820354, -16.917953, 20.654598, 0.376534
23.840355, -8.239508, 23.208992, -5.215830
23.860355, -31.243580, 37.514423, -9.275302
23.880356, -11.824235, 28.300955, -19.468973
23.900356, -7.232560, 33.362022, -25.602530
23.920357, 1.923160, 20.534843, -26.634468
23.940357, -19.075562, 43.494862, -15.399870
23.960358, -6.810791, 65.993317, -31.221260
23.980358, -27.190699, 58.357811, -42.397457
24.000359, 9.127181, 35.344486, -16.296516
24.020359, -11.290279, 68.051949, -25.989033
24.040359, -16.844070, 60.979519, -19.257027
24.060360, -19.293974, 69.768044, -17.115110
24.080360, -31.432009, 78.561058, -10.372096
24.100361, -27.208960, 72.514160, -8.227925
24.120361, -29.102745, 55.237679, -16.809063
24.140362, -30.517879, 65.583145, -21.831974
24.160362, -28.922003, 59.038548, -17.194403
24.180363, -31.955530, 60.634338, -18.191452
24.200363, -31.934135, 54.542038, -11.536668
